"Richard J. Cohen, MD, PhD","… Professor in Biomedical Engineering, Emeritus,  Massachusetts Institute of Technology",mit.edu,57230,Cardiovascular | Biomedical Engineering | Biomedical Physics,https://scholar.google.com/citations?hl=en&user=sLCH8H4AAAAJ,US,Massachusetts Institute of Technology
Earl K. Miller,"Picower Professor of Neuroscience, Massachusetts Institute of Technology",mit.edu,54622,neuroscience | cognitive science,https://scholar.google.com/citations?hl=en&user=hv8jgk8AAAAJ,US,Massachusetts Institute of Technology
Erich P. Ippen,"Professor, Massachusetts Institute of Technology",mit.edu,51351,optics and photonics,https://scholar.google.com/citations?hl=en&user=5RfBYzcAAAAJ,US,Massachusetts Institute of Technology
Neville Hogan,"Professor, Massachusetts Institute of Technology",mit.edu,49457,Robotics | Motor Neuroscience | Human-Robot Interaction,https://scholar.google.com/citations?hl=en&user=P7S5TY0AAAAJ,US,Massachusetts Institute of Technology
Graham C Walker,"American Cancer Society Professor, Massachusetts Institute of Technology",mit.edu,47492,Biology,https://scholar.google.com/citations?hl=en&user=dQDXoQsAAAAJ,US,Massachusetts Institute of Technology
Liang Fu,Massachusetts Institute of Technology,mit.edu,46441,Physics,https://scholar.google.com/citations?hl=en&user=rS68naIAAAAJ,US,Massachusetts Institute of Technology
Ramachandra Rao Dasari,Massachusetts Institute of Technology,mit.edu,46430,Biomedical Optics and Spectroscopy | Raman | Phase Microscopy,https://scholar.google.com/citations?hl=en&user=m_WijIcAAAAJ,US,Massachusetts Institute of Technology
Sallie W Chisholm,"Institute Professor, Massachusetts Institute of Technology",mit.edu,46194,Oceanography | Microbiology | Ecology,https://scholar.google.com/citations?hl=en&user=Y8FpsToAAAAJ,US,Massachusetts Institute of Technology
Ryan N. Lang,Massachusetts Institute of Technology,mit.edu,45857,Gravitational wave detection | Alternative theories of gravity | Neutron stars,https://scholar.google.com/citations?hl=en&user=5wOIImMAAAAJ,US,Massachusetts Institute of Technology
Ronald T. Raines,"Firmenich Professor of Chemistry, Massachusetts Institute of Technology",mit.edu,44135,chemical biology | protein chemistry | enzymology | biofuels,https://scholar.google.com/citations?hl=en&user=_8jOleEAAAAJ,US,Massachusetts Institute of Technology
Moe Win,"… Jet Propulsion Laboratory, AT&T Research Labs, Massachusetts Institute of Technology  …",mit.edu,43318,Statistical Inference | Wireless Systems | UWB | Localization | Quantum Information Science,https://scholar.google.com/citations?hl=en&user=qRd8Hh4AAAAJ,US,Massachusetts Institute of Technology
Markus J. Buehler,Massachusetts Institute of Technology,MIT.EDU,40226,Materials science | computational mechanics | biomaterials | deformation | failure,https://scholar.google.com/citations?hl=en&user=hWBTSksAAAAJ,US,Massachusetts Institute of Technology
T. Alan Hatton,Massachusetts Institute of Technology,mit.edu,40118,Chemical Engineering | Energy | Environment | Nanoparticles | Colloids,https://scholar.google.com/citations?hl=en&user=LS8ZyFQAAAAJ,US,Massachusetts Institute of Technology
Jonathan P. How,"… C. Maclaurin Professor of Aerospace Engineering, Massachusetts Institute of Technology",mit.edu,39735,Control systems | Multi-agent systems | Aerial Robotics | Sensor Fusion | Autonomous Driving,https://scholar.google.com/citations?hl=en&user=gX7rSCcAAAAJ,US,Massachusetts Institute of Technology
Richard Schmalensee,Massachusetts Institute of Technology,mit.edu,39138,Industrial Organization | Energy | Environment | Antitrust,https://scholar.google.com/citations?hl=en&user=cp5X0a0AAAAJ,US,Massachusetts Institute of Technology
David G. Rand,"Erwin H. Schell Professor, Massachusetts Institute of Technology",mit.edu,38914,Misinformation | Social Media | Reasoning | Cooperation | Polarization,https://scholar.google.com/citations?hl=en&user=C0ANojIAAAAJ,US,Massachusetts Institute of Technology
Song Han,Massachusetts Institute of Technology,mit.edu,38215,Computer Architecture | Deep Learning | Computer Vision,https://scholar.google.com/citations?hl=en&user=E0iCaa4AAAAJ,US,Massachusetts Institute of Technology
Sylvia Biscoveanu,"PhD Student, Massachusetts Institute of Technology",mit.edu,38179,gravitational waves | compact binary mergers | stochastic gravitational-wave backgrounds,https://scholar.google.com/citations?hl=en&user=BJvsP0EAAAAJ,US,Massachusetts Institute of Technology
Shuguang Zhang,Massachusetts Institute of Technology,mit.edu,36536,peptides | proteins,https://scholar.google.com/citations?hl=en&user=lZ-zpSsAAAAJ,US,Massachusetts Institute of Technology
Michael J. Cima,"Professor, Massachusetts Institute of Technology",mit.edu,35753,,https://scholar.google.com/citations?hl=en&user=xyXF27EAAAAJ,US,Massachusetts Institute of Technology
EA Fitzgerald,"Cornell, ATT, MIT, Massachusetts Institute of Technology, NTU",mit.edu,35724,Materials | Electrical Engineering | Physics | Innovation,https://scholar.google.com/citations?hl=en&user=YsZ6EjkAAAAJ,US,Massachusetts Institute of Technology
Mark Vogelsberger,Massachusetts Institute of Technology,mit.edu,34474,Astrophysics,https://scholar.google.com/citations?hl=en&user=VqHtUUcAAAAJ,US,Massachusetts Institute of Technology
Aristeidis Karalis,Massachusetts Institute of Technology,mit.edu,34307,Wireless power transmission | Photonics | Plasmonics | [ex.patents: Citations=10129 | h=13 & i10=13],https://scholar.google.com/citations?hl=en&user=_Yxi7iUAAAAJ,US,Massachusetts Institute of Technology
James B. Orlin,"Professor, Massachusetts Institute of Technology",mit.edu,33729,algorithms | operations research | computer science,https://scholar.google.com/citations?hl=en&user=pzT_DS8AAAAJ,US,Massachusetts Institute of Technology
Devendra Kumar,"Harvard University,  Massachusetts Institute of Technology, Stanford University",g.harvard.edu,33415,Nanotechnology | Polymers,https://scholar.google.com/citations?hl=en&user=GANsK9MAAAAJ,US,Massachusetts Institute of Technology
carl wunsch,"massachusetts institute of technology, Harvard University",mit.edu,33189,physical oceanograpy | paloeclimate | climate,https://scholar.google.com/citations?hl=en&user=uzFFOy8AAAAJ,US,Massachusetts Institute of Technology
Linda Griffith,"Professor of Biological Engineering, Massachusetts Institute of Technology",mit.edu,32407,bioengineering | systems biology | tissue engineering | organs on chips,https://scholar.google.com/citations?hl=en&user=gZ-RhocAAAAJ,US,Massachusetts Institute of Technology
Xuanhe Zhao (赵选贺),"Professor, Massachusetts Institute of Technology",mit.edu,31686,solid mechanics | soft materials | hydrogels | bioadhesives | bioelectronics,https://scholar.google.com/citations?hl=en&user=4bHLr_IAAAAJ,US,Massachusetts Institute of Technology
Darrell J. Irvine,Massachusetts Institute of Technology,mit.edu,31042,Immune Engineering,https://scholar.google.com/citations?hl=en&user=wVY7w-QAAAAJ,US,Massachusetts Institute of Technology
Emilio Bizzi,Massachusetts Institute of Technology,mit.edu,28818,Neuroscience,https://scholar.google.com/citations?hl=en&user=eFGnK9QAAAAJ,US,Massachusetts Institute of Technology
Robert C. Stalnaker,"Professor Emeritus of Philosophy, Massachusetts Institute of Technology",,28743,Philosophy | Philosophy of Language | Metaphysics | Epistemology,https://scholar.google.com/citations?hl=en&user=k_bHA4QAAAAJ,US,Massachusetts Institute of Technology
Gregory C Rutledge,"Professor, Massachusetts Institute of Technology",mit.edu,28681,Polymers | Molecular Modeling | Nanofibers,https://scholar.google.com/citations?hl=en&user=0WadBQYAAAAJ,US,Massachusetts Institute of Technology
John Marshall,Massachusetts Institute of Technology,mit.edu,28235,Ocean,https://scholar.google.com/citations?hl=en&user=_R5-N7oAAAAJ,US,Massachusetts Institute of Technology
Richard D. Braatz,"Edwin R. Gilliland Professor, Massachusetts Institute of Technology",mit.edu,28012,Systems Theory | Systems and Control Theory | Fault Diagnosis | Manufacturing Processes | Manufacturing Systems,https://scholar.google.com/citations?hl=en&user=gEBFbiQAAAAJ,US,Massachusetts Institute of Technology
Christopher A Schuh,Massachusetts Institute of Technology,mit.edu,27777,Metallurgy | Materials Science and Engineering,https://scholar.google.com/citations?hl=en&user=i4TmpfMAAAAJ,US,Massachusetts Institute of Technology
Jianzhu Chen,"Professor of Biology, Massachusetts Institute of Technology",mit.edu,26117,Biology | Immunology,https://scholar.google.com/citations?hl=en&user=vMSY5AgAAAAJ,US,Massachusetts Institute of Technology
Karl Dane Wittrup,"… of Chemical Engineering & Biological Engineering, Massachusetts Institute of Technology",mit.edu,25881,Antibody engineering | protein engineering | cancer,https://scholar.google.com/citations?hl=en&user=_UZRRxkAAAAJ,US,Massachusetts Institute of Technology
Stuart S. Levine,Massachusetts Institute of Technology,mit.edu,25748,Genomics | Bioinformatics | Chromatin | Regulation of Gene Expression,https://scholar.google.com/citations?hl=en&user=c3eio1wAAAAJ,US,Massachusetts Institute of Technology
Ioannis V. Yannas,"Professor of Polymer Science, Massachusetts Institute of Technology",mit.edu,25594,Organ regeneration | Regenerative medicine | Biomaterials,https://scholar.google.com/citations?hl=en&user=JROhqnQAAAAJ,US,Massachusetts Institute of Technology
Vinod Vaikuntanathan,"Professor of Computer Science, Massachusetts Institute of Technology",csail.mit.edu,25371,Cryptography | Distributed Algorithms | Complexity Theory,https://scholar.google.com/citations?hl=en&user=a8jIPIkAAAAJ,US,Massachusetts Institute of Technology
