1631,Eastern Virginia Medical School,https://www.evms.edu/,us
1637,Rush University,https://www.rushu.rush.edu/,us
1638,Hasso Plattner Institute,https://hpi.de/,de
1639,Indian Institute of Technology  Varanasi,https://iitbhu.ac.in/,in
1643,Albany Medical College,http://amc.edu/,us
1644,Adelphi University,https://www.adelphi.edu/,us
1647,Université de Lyon II,https://www.univ-lyon2.fr/,fr
1648,Ithaca College,https://www.ithaca.edu/,us
1650,Donau Universität Krems Universität für Weiterbildung,https://www.donau-uni.ac.at/,at
1651,IT University of Copenhagen,https://www.itu.dk/,dk
