190,Stony Brook University,https://www.stonybrook.edu/,us
191,Université d'Ottawa,https://www2.uottawa.ca/,ca
194,Virginia Commonwealth University,https://www.vcu.edu/,us
195,Universitat de València,https://www.uv.es/,es
197,Deakin University,https://www.deakin.edu.au/,au
198,Trinity College Dublin,https://www.tcd.ie/,ie
199,Universidade de Lisboa,https://www.ulisboa.pt/,pt
200,Universitat Autònoma de Barcelona,https://www.uab.cat/,es
201,Cardiff University,https://www.cardiff.ac.uk/,uk
202,Norwegian University of Science & Technology,https://www.ntnu.no/,no
