874,Université de Caen,https://www.unicaen.fr/,fr
876,Université de Besançon,https://www.univ-fcomte.fr/,fr
877,South Dakota State University,https://www.sdstate.edu/,us
879,International School for Advanced Studies,https://www.sissa.it/,it
880,Rowan University,https://www.rowan.edu/,us
881,University of Greenwich,https://www.gre.ac.uk/,uk
883,Wilfrid Laurier University,https://www.wlu.ca/,ca
884,University of Hawaii at Manoa,https://manoa.hawaii.edu/,us
885,Universität Paderborn,https://www.uni-paderborn.de/,de
886,University of Oklahoma Health Sciences Center,https://www.ouhsc.edu/,us
