1502,Universität Passau,https://www.uni-passau.de/,de
1508,Università Campus Bio Medico di Roma,https://www.unicampus.it/,it
1509,University of Northern Iowa,https://uni.edu/,us
1511,Université de Pau,https://www.univ-pau.fr/,fr
1513,University of Northern British Columbia,https://www2.unbc.ca/,ca
1515,Indian Institute of Technology IIT Mandi,https://www.iitmandi.ac.in/,in
1517,University of Regina,https://www.uregina.ca/,ca
1520,University of South Eastern Norway,https://www.usn.no/,no
1526,Medizinische Hochschule Hannover,https://www.mhh.de/,de
1527,Robert Gordon University,https://www.rgu.ac.uk/,uk
