319,University of Alabama,https://www.ua.edu/,us
320,University of Texas Dallas,https://www.utdallas.edu/,us
321,Université de Paris,https://u-paris.fr/,fr
322,Universidad Politécnica de Madrid,https://www.upm.es/,es
324,La Trobe University,https://www.latrobe.edu.au/,au
325,London School of Hygiene & Tropical Medicine,https://www.lshtm.ac.uk/,uk
326,Université Catholique de Louvain,https://uclouvain.be/,be
328,Johns Hopkins University School of Medicine,https://www.hopkinsmedicine.org/,us
329,University of Colorado Boulder,https://www.colorado.edu/,us
332,Université Grenoble Alpes,https://www.univ-grenoble-alpes.fr/,fr
