350,Tulane University,https://tulane.edu/,us
351,Universidade de Coimbra,https://www.uc.pt/,pt
352,Université d’Aix Marseille,https://www.univ-amu.fr/,fr
353,Rensselaer Polytechnic Institute,https://www.rpi.edu/,us
354,Université de Strasbourg,https://www.unistra.fr/,fr
355,University of Tasmania,https://www.utas.edu.au/,au
356,University of Colorado Anschutz Medical Campus,https://www.cuanschutz.edu/,us
357,San Diego State University,https://www.sdsu.edu/,us
358,Umea University,https://www.umu.se/,se
360,Utah State University,https://www.usu.edu/,us
