1454,Université de Reims,https://www.univ-reims.fr/,fr
1455,Loyola Marymount University,https://www.lmu.edu/,us
1457,Toronto Metropolitan University,https://www.torontomu.ca/,ca
1458,Humboldt State University,https://www.humboldt.edu/,us
1459,Sonoma State University,http://www.sonoma.edu/,us
1462,California Polytechnic State University Cal Poly Pomona,https://www.cpp.edu/,us
1463,New York Medical College,https://www.nymc.edu/,us
1464,Saint Francis Xavier University,https://www.stfx.ca/,ca
1465,Institut de Physique du Globe de Paris IPGP,http://www.ipgp.fr/,fr
1467,Trinity University San Antonio,https://www.trinity.edu/,us
