1422,Indian Institute of Technology IIT Indore,https://www.iiti.ac.in/,in
1423,University of Pune,https://unipune.ac.in/,in
1426,CUNY John Jay College of Criminal Justice,http://www.jjay.cuny.edu/,us
1432,Université de Toulon,https://www.univ-tln.fr/,fr
1433,Institut National des Sciences Appliquées de Toulouse,https://www.insa-toulouse.fr/,fr
1434,Amherst College,https://www.amherst.edu/,us
1437,Roehampton University,https://www.roehampton.ac.uk/,uk
1441,Université de Montpellier III,https://www.univ-montp3.fr/,fr
1443,Liverpool School of Tropical Medicine,https://www.lstmed.ac.uk/,uk
1447,Université de Technologie de Compiègne,https://www.utc.fr/,fr
