910,Central Michigan University,https://www.cmich.edu/,us
912,Universität Augsburg,https://www.uni-augsburg.de/,de
913,Napier University Edinburgh,https://www.napier.ac.uk/,uk
915,Universidade da Coruña,https://www.udc.es/,es
916,Università degli Studi Gabriele d'Annunzio Chieti e Pescara,http://www.unich.it/,it
917,Goldsmiths University of London,https://www.gold.ac.uk/,uk
918,Montclair State University,https://www.montclair.edu/,us
920,University of Alaska System,https://www.alaska.edu/,us
924,Universidad de Jaén,https://www.ujaen.es/,es
925,Universidad Miguel Hernández,https://www.umh.es/,es
