1719,CY Cergy Paris Université,https://www.cyu.fr/,fr
1725,Indian Institute of Technology IIT Roorkee,https://www.iitr.ac.in/,in
1728,Halmstad University,https://www.hh.se/,se
1730,Instituto de Empresa Business School,https://www.ie.edu/,es
1731,Universitat Internacional de Catalunya,https://www.uic.es/,es
1732,Illinois State University,https://illinoisstate.edu/,us
1734,Vassar College,https://www.vassar.edu/,us
1738,Mid-Sweden University,https://www.miun.se/,se
1739,University of West Florida,https://uwf.edu/,us
1740,Université d'Avignon,https://univ-avignon.fr/,fr
