1198,CUNY Brooklyn College,http://www.brooklyn.cuny.edu/,us
1201,Technische Universität Hamburg Harburg,https://www.tuhh.de/,de
1202,Università degli Studi di Camerino,https://www.unicam.it/,it
1206,Idaho State University,https://www.isu.edu/,us
1211,Scuola Superiore di Studi Universitari e di Perfezionamento Sant'Anna SSSUP di Pisa,https://www.santannapisa.it/,it
1212,Leuphana Universität Lüneburg,https://www.leuphana.de/,de
1213,Glasgow Caledonian University,https://www.gcu.ac.uk/,uk
1215,Swarthmore College,https://www.swarthmore.edu/,us
1216,Carleton College,https://www.carleton.edu/,us
1222,Université de Mulhouse,https://www.uha.fr/,fr
