1149,Universidad Pública de Navarra,http://www.unavarra.es/,es
1150,Oslo Metropolitan University,https://www.oslomet.no/,no
1152,Duquesne University,https://www.duq.edu/,us
1153,Université du Québec Trois-Rivieres,https://www.uqtr.ca/,ca
1155,University of Agder,https://www.uia.no/,no
1159,Université d’Orléans,https://univ-orleans.fr/,fr
1160,Louisiana Tech University,https://www.latech.edu/,us
1167,Bucknell University,https://www.bucknell.edu/,us
1168,Università degli Studi di Urbino Carlo Bo,https://www.uniurb.it/,it
1169,Birla Institute of Technology & Science Pilani,https://universe.bits-pilani.ac.in/,in
