66,Utrecht University,https://www.uu.nl/,nl
67,King's College London,https://www.kcl.ac.uk/,uk
69,University of Alberta,https://www.ualberta.ca/,ca
70,Emory University,https://www.emory.edu/,us
73,University of Amsterdam,https://www.uva.nl/,nl
74,University of Copenhagen,https://www.ku.dk/,dk
75,University of California Santa Barbara,https://www.ucsb.edu/,us
76,North Carolina State University,https://www.ncsu.edu/,us
77,Brown University,https://www.brown.edu/,us
79,Catholic University of Leuven,https://www.kuleuven.be/,be
