429,Memorial University of Newfoundland,https://www.mun.ca/,ca
430,Mississippi State University,https://www.msstate.edu/,us
431,Universidad de Salamanca,https://www.usal.es/,es
432,University of Wisconsin Milwaukee,https://uwm.edu/,us
433,University of Colorado System,https://www.cu.edu/,us
434,Kansas State University,https://www.k-state.edu/,us
435,Università Cattolica del Sacro Cuore,https://www.unicatt.it/,it
436,Tampere University,https://www.tuni.fi/,fi
439,University of Texas San Antonio,https://www.utsa.edu/,us
441,Universität Hannover,https://www.uni-hannover.de/,de
