141,University of Exeter,https://www.exeter.ac.uk/,uk
142,Queen Mary University of London,https://www.qmul.ac.uk/,uk
143,Rice University,https://www.rice.edu/,us
144,Karolinska Institute,https://ki.se/,se
145,Case Western Reserve University,https://case.edu/,us
146,Università degli Studi di Padova,https://www.unipd.it/,it
148,University of California Santa Cruz,https://www.ucsc.edu/,us
149,Simon Fraser University,https://www.sfu.ca/,ca
150,University of Kentucky,https://www.uky.edu/,us
153,University of Delaware,https://www.udel.edu/,us
