94,University of Oslo,https://www.uio.no/,no
95,Delft University of Technology TU Delft,https://www.tudelft.nl/,nl
99,University of Massachusetts Amherst,https://www.umass.edu/,us
100,Iowa State University,https://www.iastate.edu/,us
101,University of Nottingham,https://www.nottingham.ac.uk/,uk
102,University of Rochester,https://www.rochester.edu/,us
103,University of Adelaide,https://www.adelaide.edu.au/,au
104,Ghent University,https://www.ugent.be/,be
105,University of Georgia,https://www.uga.edu/,us
106,Colorado State University,https://www.colostate.edu/,us
