1171,Politecnico di Bari,http://www.poliba.it/,it
1172,Technische Universität Wien,https://www.tuwien.at/,at
1177,Middle Tennessee State University,https://www.mtsu.edu/,us
1178,University of Richmond,https://richmond.edu/,us
1179,Williams College,https://www.williams.edu/,us
1182,Royal Veterinary College University of London,https://www.rvc.ac.uk/,uk
1187,Open University,https://www.ou.nl/,nl
1189,Syracuse University,https://www.syracuse.edu/,us
1194,Bond University,https://bond.edu.au/,au
1196,London South Bank University,https://www.lsbu.ac.uk/,uk
