1373,University of the Pacific,https://www.pacific.edu/,us
1374,University of Tennessee Chattanooga,https://www.utc.edu/,us
1375,United States Naval Academy,http://usna.edu/,us
1378,Universität Otto Friedrich Universität Bamberg,https://www.uni-bamberg.de/,de
1379,University of East London,https://www.uel.ac.uk/,uk
1380,University of Winnipeg,https://www.uwinnipeg.ca/,ca
1381,Universidade de Vigo,https://www.uvigo.gal/,es
1383,Seton Hall University,https://www.shu.edu/,us
1384,Università degli Studi di Cassino,https://www.unicas.it/,it
1386,University of Karlstad,https://www.kau.se/,se
