1097,Jawaharlal Nehru University,http://www.jnu.ac.in/,in
1098,Universität Osnabruck,https://www.uni-osnabrueck.de/,de
1104,Università degli Studi del Piemonte Orientale Amedeo Avogadro,https://www.uniupo.it/,it
1105,University of Tulsa,https://utulsa.edu/,us
1107,Università Commerciale Luigi Bocconi Milano,https://www.unibocconi.it/,it
1108,University of Louisiana at Lafayette,https://www.louisiana.edu/,us
1109,SRM Institute of Science and Technology,https://www.srmist.edu.in/,in
1111,East Tennessee State University,https://www.etsu.edu/,us
1112,University of Montana Missoula,https://www.umt.edu/,us
1115,State University of New York Upstate Medical University,https://www.upstate.edu/,us
