854,University of Missouri Saint Louis,http://www.umsl.edu/,us
856,CentraleSupélec,https://www.centralesupelec.fr/,fr
859,Université Côte d'Azur,https://univ-cotedazur.fr/,fr
866,Scuola Normale Superiore di Pisa,https://www.sns.it/,it
867,Bergische Universität Wuppertal,https://www.uni-wuppertal.de/,de
868,All India Institute of Medical Sciences AIIMS,https://www.aiims.edu/,in
870,Amity University,https://www.amity.edu/,in
871,Collège de France,https://www.college-de-france.fr/,fr
872,Indian Institute of Technology IIT Hyderabad,https://iith.ac.in/,in
873,Université Sorbonne Paris Nord,https://www.univ-paris13.fr/,fr
