1223,College of Charleston,https://cofc.edu/,us
1226,Saint John's University,https://www.stjohns.edu/,us
1230,Universidad de Navarra,https://www.unav.edu/,es
1237,CUNY Queens College,https://www.qc.cuny.edu/,us
1238,National Institute of Technology Rourkela,https://nitrkl.ac.in/,in
1241,Federation University Australia,https://federation.edu.au/,au
1242,Universidade de Tras os Montes e Alto Douro,https://www.utad.pt/,pt
1244,Université de Rouen,https://www.univ-rouen.fr/,fr
1245,CUNY Baruch College,https://www.baruch.cuny.edu/,us
1246,California State University Fresno,http://www.csufresno.edu/,us
