1745,Morgan State University,https://www.morgan.edu/,us
1747,University of Boras,https://www.hb.se/,se
1748,Long Island University,https://liu.edu/,us
1762,Canterbury Christ Church University,https://www.canterbury.ac.uk/,uk
1763,Macalester College,https://www.macalester.edu/,us
1765,FernUniversität in Hagen,https://www.fernuni-hagen.de/,de
1766,Athabasca University,https://www.athabascau.ca/,ca
1767,Technological University Dublin,https://www.tudublin.ie/,ie
1773,Pomona College,https://www.pomona.edu/,us
1776,Malaviya National Institute of Technology,https://mnit.ac.in/,in
