1470,Indian Statistical Institute Kolkata,https://www.isical.ac.in/,in
1472,University of Wisconsin Eau Claire,https://www.uwec.edu/,us
1473,Université Laurentienne,https://laurentian.ca/,ca
1481,University of Calcutta,https://www.caluniv.ac.in/,in
1488,Indian Institute of Technology  Dhanbad,https://www.iitism.ac.in/,in
1491,Universita degli Studi Magna Graecia di Catanzaro,https://web.unicz.it/,it
1492,Université de Technologie de Belfort Montbéliard,https://www.utbm.fr/,fr
1493,Universitat Ramon Llull,https://www.url.edu/,es
1496,Babson College,https://www.babson.edu/,us
1497,Colby College,https://www.colby.edu/,us
