638,Technische Universität Dortmund,https://www.tu-dortmund.de/,de
639,Missouri University of Science & Technology,https://www.mst.edu/,us
640,Coventry University,https://www.coventry.ac.uk/,uk
642,Università degli Studi Roma Tre,https://www.uniroma3.it/,it
643,University of North Carolina at Greensboro,https://www.uncg.edu/,us
644,Universität Bayreuth,https://www.uni-bayreuth.de/,de
645,Indian Institute of Technology IIT Kanpur,http://www.iitk.ac.in/,in
650,University of California Merced,https://www.ucmerced.edu/,us
651,North Dakota State University,https://www.ndsu.edu/,us
654,Liverpool John Moores University,https://www.ljmu.ac.uk/,uk
