361,Concordia University Montréal,https://www.concordia.ca/,ca
362,Oklahoma State University Stillwater,https://go.okstate.edu/,us
363,Boston College,https://www.bc.edu/,us
364,Texas Tech University,https://www.ttu.edu/,us
365,University of North Texas,https://www.unt.edu/,us
367,Loughborough University,https://www.lboro.ac.uk/,uk
369,University of Strathclyde,https://www.strath.ac.uk/,uk
373,Politecnico di Torino,https://www.polito.it/,it
374,Maastricht University,https://www.maastrichtuniversity.nl/,nl
375,Wake Forest University,https://www.wfu.edu/,us
