21,Duke University,https://duke.edu/,us
22,Northwestern University,https://www.northwestern.edu/,us
23,New York University,https://www.nyu.edu/,us
24,Princeton University,https://www.princeton.edu/,us
25,University of Texas Austin,https://www.utexas.edu/,us
27,University of Chicago,https://www.uchicago.edu/,us
28,University of British Columbia,https://www.ubc.ca/,ca
29,University of North Carolina Chapel Hill,https://www.unc.edu/,us
30,University of Southern California,https://www.usc.edu/,us
32,Imperial College London,https://www.imperial.ac.uk/,uk
