Simon J. Smith,"Lecturer of International Relations, Staffordshire University",staffs.ac.uk,306,EU-NATO | International Relations | International Organization | Security Studies | Institutionalism,https://scholar.google.com/citations?hl=en&user=ipvfCVwAAAAJ
Kirsty Squires,Staffordshire University,staffs.ac.uk,269,Bioarchaeology | Forensic Anthropology | Ethics | Archaeology of Childhood | Mummy Studies,https://scholar.google.com/citations?hl=en&user=MK1_JnEAAAAJ
Carola Boehm,"… of Arts and Higher Education, Creative Arts and Engineering, Staffordshire University",staffs.ac.uk,258,Arts and Academia | Music Technology | Interdisciplinarity | Higher Education,https://scholar.google.com/citations?hl=en&user=xp8Bj04jzR4C
David Webb,"Professor of Philosophy, Staffordshire University",staffs.ac.uk,245,continental philosophy | Foucault | Heidegger | Serres | Lucretius,https://scholar.google.com/citations?hl=en&user=9WjfoR8AAAAJ
Derek Beeston,"Associate Professor, Staffordshire University",virginmedia.com,240,social & evolutionary psychology,https://scholar.google.com/citations?hl=en&user=Gp1KRG8AAAAJ
Edward Tolhurst,"Senior Lecturer, Staffordshire University",staffs.ac.uk,232,qualitative research | dementia,https://scholar.google.com/citations?hl=en&user=CZl3S64AAAAJ
Vanessa Dodd,Staffordshire University,staffs.ac.uk,226,Not Mentioned,https://scholar.google.com/citations?hl=en&user=3ykp_BwAAAAJ
Dr Sarah Irving,"Lecturer and Leverhulme Early Career Fellow, Staffordshire University",staffs.ac.uk,223,History | Palestine | Middle East,https://scholar.google.com/citations?hl=en&user=SEQh9TgAAAAJ
Kasra Madadipouya,Staffordshire University,ex.apiit.edu.my,180,Recommender System | Data Mining | Machine Learning,https://scholar.google.com/citations?hl=en&user=X_S2Ez8AAAAJ
Patrick O'Connor,Staffordshire University,staffs.ac.uk,161,Philosophy | European Philosophy | Atheism | Continental Philosophy | Derrida,https://scholar.google.com/citations?hl=en&user=Qapy7iIAAAAJ
Alexander Blackett,"Senior Lecturer in Sports Coaching, Staffordshire University",staffs.ac.uk,156,Sports Coach Education | High-Performance Coach Pathways Social …,https://scholar.google.com/citations?hl=en&user=7DkrrRoAAAAJ
Dr Martin Partridge,"Lecturer and Research in Soical Care and Social Work, Staffordshire University",staffs.ac.uk,153,Chinese diaspora | cultural competence | social care services | intellectual disability | qualitative research,https://scholar.google.com/citations?hl=en&user=9rDklKcAAAAJ
Dr. Dave Moreman,"Senior Lecturer, Staffordshire University, UK",staffs.ac.uk,145,Sustainability | Environment | Energy | Resource Depletion | Transition,https://scholar.google.com/citations?hl=en&user=8ln1xaQAAAAJ
Flourish Itulua-Abumere,Staffordshire University,student.staffs.ac.uk,144,Health/Social Care-Social Justices-Sociology …,https://scholar.google.com/citations?hl=en&user=S7N0PzsAAAAJ
Robert Cook,"Senior Research Fellow in Healthcare Analytics, Staffordshire University",staff.staffs.ac.uk,144,Not Mentioned,https://scholar.google.com/citations?hl=en&user=XzfhHd4AAAAJ
John,Staffordshire University,staffs.ac.uk,129,Public Law | Legal Theory,https://scholar.google.com/citations?hl=en&user=8fCjLXEAAAAJ
David Edwards,Staffordshire University,dgedwards.com,128,Immersive Environments | Applied Sciences | Marine Biology,https://scholar.google.com/citations?hl=en&user=7lGSgrEAAAAJ
Ashley JG Gill,Course Director in Sport and Exercise (Postgraduate) at Staffordshire University,staffs.ac.uk,125,Research interests lie in sports coaching | and education | with particular focus on student transition,https://scholar.google.com/citations?hl=en&user=p1DfkFgAAAAJ
"Frederick Nyakudya  PhD, MBA, BA(Hons), FCMI, FHEA, PGCAPHE","Senior Lecturer, Staffordshire University",staffs.ac.uk,122,Entrepreneurship | Innovation | Regional development,https://scholar.google.com/citations?hl=en&user=rgGMAYoAAAAJ
Kevin Colls,Staffordshire University,staffs.ac.uk,119,Forensic Archaeology | Archaeological technology and professional …,https://scholar.google.com/citations?hl=en&user=WYSEn-kAAAAJ
Anthony Craig,Staffordshire University,staffs.ac.uk,117,Not Mentioned,https://scholar.google.com/citations?hl=en&user=1pMAKH4AAAAJ
Tanya Schrader,"PhD Researcher, Staffordshire University",research.staffs.ac.uk,113,Social psychology - Conspiracy Theories,https://scholar.google.com/citations?hl=en&user=mulyRlIAAAAJ
"Marcel Lamoureux, Ph.D.",Staffordshire University,student.staffs.ac.uk,106,Political Science | Political Philosophy | Moral Philosophy | Public Policy | Social Theory,https://scholar.google.com/citations?hl=en&user=5ediRbcAAAAJ
Dr Stephanie Romano Smith,Staffordshire University,staffs.ac.uk,106,Sport Psychology,https://scholar.google.com/citations?hl=en&user=EXB3FdwAAAAJ
Rachel Bolton-King,"Associate Professor of Forensic Science, Staffordshire University",staffs.ac.uk,104,Firearm Identification | Forensic Science | Ballistics | Crime Scene Investigation | Gun Shot Residue,https://scholar.google.com/citations?hl=en&user=hgqPSwQAAAAJ
Maryam Shahpasand,Staffordshire University London (SUL) - Cyber Security MSc Course Leader,staffs.ac.uk,102,Cyber Security | Digital Forensic,https://scholar.google.com/citations?hl=en&user=efXivUQAAAAJ
Anas Amjad,"Senior Lecturer, Staffordshire University",staffs.ac.uk,96,Wireless Visual Sensor Networks | Image Processing | Signal Processing.,https://scholar.google.com/citations?hl=en&user=QURRWDkAAAAJ
Joe Hazzam,"Lecturer in Digital Marketing at Staffordshire University, UK",staffs.ac.uk,96,Marketing Capabilities | Digital Marketing | International Marketing | Social Media Marketing,https://scholar.google.com/citations?hl=en&user=a6fBIUEAAAAJ
Sarahjane Jones,"Associate Professor in Patient Safety, Staffordshire University",staffs.ac.uk,94,healthcare safety | big data | quality improvement | research capacity building,https://scholar.google.com/citations?hl=en&user=q7COKlgAAAAJ
Human Esmaeili,"Lecturer, Staffordshire University",staffs.ac.uk,89,3D Visualization | VR | Game Development,https://scholar.google.com/citations?hl=en&user=cDsSSY0AAAAJ
Yang Fu,Staffordshire University,research.staffs.ac.uk,87,behaviour change | water end use | civil engineering,https://scholar.google.com/citations?hl=en&user=FfT7pzUAAAAJ
Asma Patel,"Senior Lecturer, Staffordshire University",staffs.ac.uk,84,Information Security and Privacy | Digital Forensics | Location-based Services | Mobile Application Security,https://scholar.google.com/citations?hl=en&user=95IwtioAAAAJ
Alexandros Konios,"Assistant Professor in Computer Science, Staffordshire University",staffs.ac.uk,82,Formal Methods | Theoretical Computer Science | Formal Modelling and Verification | Concurrent and Interactive Systems | Petri Nets,https://scholar.google.com/citations?hl=en&user=sb0lM6UAAAAJ
Rakan Aldmour,"Senior Lecturer, Staffordshire University, School of Digital, Technologies and Arts",staffs.ac.uk,81,Not Mentioned,https://scholar.google.com/citations?hl=en&user=tO00ff8AAAAJ
Leanne Savigar-Shaw,Staffordshire University,staffs.ac.uk,76,Police legitimacy | Procedural Justice Theory | Road Safety | Mobile phone use while driving,https://scholar.google.com/citations?hl=en&user=44aguvkAAAAJ
John Bahadur Lamb,Staffordshire University,staffs.ac.uk,73,Policing | Terrorism | Extremism | National Security | Intelligence,https://scholar.google.com/citations?hl=en&user=opbmK4YAAAAJ
Helen Walmsley-Smith,Staffordshire University,staffs.ac.uk,68,education | learning design | e-learning,https://scholar.google.com/citations?hl=en&user=c6xTOToAAAAJ
"Samir Milad Alagab, PhD, MSc, MIET, FHEA","Doctor of Electrical Electronic Engineering, Staffordshire University",staffs.ac.uk,61,DC Grids and HVDC | Power Electronic Devices | Renewable Energy ‎Technologies | DC/DC converter for power collection ‎in …,https://scholar.google.com/citations?hl=en&user=sJzWC1sAAAAJ
Benjamin Williams,"Senior Lecturer, Staffordshire University",staffs.ac.uk,60,procedural content generation | motion simulation | virtual reality | computer graphics,https://scholar.google.com/citations?hl=en&user=o9LBoXQAAAAJ
Oluwasegun Adedugbe,"Staffordshire University, United Kingdom",staffs.ac.uk,59,Semantic Web | Knowledge Graphs | Cloud Computing | Microservices,https://scholar.google.com/citations?hl=en&user=c5TuOYEAAAAJ
Edward Stanhope,Staffordshire University,staffs.ac.uk,59,Not Mentioned,https://scholar.google.com/citations?hl=en&user=97I02iUAAAAJ
Yetunde Ataiyero,Staffordshire University,staffs.ac.uk,56,Not Mentioned,https://scholar.google.com/citations?hl=en&user=7U38dCUAAAAJ
Karla Drew,Staffordshire University,staffs.ac.uk,54,Sport Psychology,https://scholar.google.com/citations?hl=en&user=mPvC_5UAAAAJ
Dr Fiona Cust,"Associate Professor, Staffordshire University",staffs.ac.uk,53,Interprofessional education | peer support | perinatal mental health | mixed methods research.,https://scholar.google.com/citations?hl=en&user=2PwGbAEAAAAJ
Mani DasGupta-Alexander,"Senior Lecturer Psychology & Counselling, Staffordshire University",staffs.ac.uk,52,Person Centred counselling | developmental psychology | development of self,https://scholar.google.com/citations?hl=en&user=z0XBfNgAAAAJ
Dr David Murphy,Staffordshire University,staffs.ac.uk,52,Game Studies | Platform Studies | Community Management | Digital Heritage,https://scholar.google.com/citations?hl=en&user=zgX40ooAAAAJ
Vahid Heydari Fami Tafreshi,Staffordshire University London (SUL) - Computer Science Course Director,staffs.ac.uk,51,Internet Protocols & Architectures | Cybersecurity | Network Security | Internet of Things (IoT) Security,https://scholar.google.com/citations?hl=en&user=klEqHUkAAAAJ
Daniel L Herron,Staffordshire University,staffs.ac.uk,50,Mental and physical health | dementia | carers | learning difficulties,https://scholar.google.com/citations?hl=en&user=n73jFhwAAAAJ
Dr Siva Marimuthu,"Senior Lecturer in Aeronautical Engineering, Staffordshire University, United Kingdom",staffs.ac.uk,44,Aircraft Design | Aerodynamics | Biomimetics | CFD | Composites,https://scholar.google.com/citations?hl=en&user=kSA33IUAAAAJ
George Papandreopoulos,Staffordshire University,Not Mentioned,42,Philosophy,https://scholar.google.com/citations?hl=en&user=GkIVB_4AAAAJ
Amin Noroozi,"Lecturer, Staffordshire University",research.staffs.ac.uk,42,Machine Learning | Artificial Intelligence | Deep Learning | Biomedical Signal Processing | Signal Processing,https://scholar.google.com/citations?hl=en&user=sBOX2psAAAAJ
Alun Thomas,"Senior Lecturer in Modern History, Staffordshire University",staffs.ac.uk,40,History | Area Studies | International Relations | Politics,https://scholar.google.com/citations?hl=en&user=JfLn894AAAAJ
Josh Jarrett,Staffordshire University,staffs.ac.uk,40,Game studies | Internet studies | Co-creativity | Ethnography | Esports,https://scholar.google.com/citations?hl=en&user=POMiODUAAAAJ
David White,"Senior Lecturer, Staffordshire University",staffs.ac.uk,39,Artificial Life | VR | AR,https://scholar.google.com/citations?hl=en&user=XSxIMFgAAAAJ
Dr. Fisnik Reçica,"Riinvest College, Kosovo and Staffordshire University, UK",riinvest.net,35,Innovation | Enterprise and Market Development | Entrepreneurship | International Business/Trade,https://scholar.google.com/citations?hl=en&user=loU2nAsAAAAJ
Miranda Coombes,Staffordshire University,student.staffs.ac.uk,33,Nursing | Health | Medicine,https://scholar.google.com/citations?hl=en&user=A6rB1x4AAAAJ
Dave Payling,Associate Professor of Electronic Music at Staffordshire University,staffs.ac.uk,33,Music | Visual Music | Abstract Animation | Electronic Dance Music | Electronic Music,https://scholar.google.com/citations?hl=en&user=pDkfQzQAAAAJ
Andy Horwood,"Visiting Fellow, Staffordshire University",staffs.ac.uk,32,Foot Biomechanics and evolution,https://scholar.google.com/citations?hl=en&user=kTkYKhYAAAAJ
Derek Colley,Staffordshire University,staffs.ac.uk,32,Database systems | database theory | relational algebra,https://scholar.google.com/citations?hl=en&user=--i5tkAAAAAJ
Mark McKenna,"Associate Professor of Film and Media Industries, Staffordshire University",drmarkmckenna.co.uk,30,Media industries | media convergence | global media censorship and regulation | marketing and branding | media labour.,https://scholar.google.com/citations?hl=en&user=y8MuCOAAAAAJ
Stanley Ewenike,Staffordshire University,staffs.ac.uk,28,Cloud-based Collaborative Software … | Cloud Computing | Software Engineering | Internet of Things | Smart Communities,https://scholar.google.com/citations?hl=en&user=0mQPz98AAAAJ
Alison Davidson,Staffordshire University,staffs.ac.uk,27,analytical chemistry,https://scholar.google.com/citations?hl=en&user=EPunPQEAAAAJ
Zohreh Gandomi,"Staffordshire University, UK",mail.apu.edu.my,21,Green Computing | Smart Grid | Cloud Computing | Information Systems,https://scholar.google.com/citations?hl=en&user=fHPm6u8AAAAJ
Daria Cherkaska Дар'я Черкаська,Staffordshire University,research.staffs.ac.uk,21,Holocaust archaeology | history of archaeology | theory of archaeology,https://scholar.google.com/citations?hl=en&user=qyhi2KUAAAAJ
Simon John Stewart,Staffordshire University,staffs.ac.uk,21,Discourse Analysis | Conversation Analysis | Social Psychology,https://scholar.google.com/citations?hl=en&user=YlrQ_agAAAAJ
Ghanim AL-Hasani,Staffordshire University,research.staffs.ac.uk,18,Mathematical models | spatial models | spatio-temporal models and | road traffic accidents modelling,https://scholar.google.com/citations?hl=en&user=bjEFOdMAAAAJ
Matthew Willetts,Staffordshire University,research.staffs.ac.uk,18,Big Data Analytics,https://scholar.google.com/citations?hl=en&user=-o-YX_EAAAAJ
Amy Osborne,Staffordshire university,research.staffs.ac.uk,13,Microplastics | Forensic science | Microscopy | Plastic Pollution | Forensic fibre analysis,https://scholar.google.com/citations?hl=en&user=dWihLFgAAAAJ
Agata Lulkowska,"Senior Lecturer in Film Production, Staffordshire University",staffs.ac.uk,11,Practice-based research | PaR | film | photography | representation,https://scholar.google.com/citations?hl=en&user=uD0b0PAAAAAJ
Sharifeh Vatannia,University of Staffordshire,staffs.ac.uk,11,Green Concrete | Ultra High performance concrete | Structural analysis | FEA,https://scholar.google.com/citations?hl=en&user=-gJO18YAAAAJ
Ceri Sudron,"Head of Department Midwifery & Allied Health, Staffordshire University",staffs.ac.uk,11,LGBTQ+ equality and attainment | CPR-IC,https://scholar.google.com/citations?hl=en&user=RqRXf40AAAAJ
DEAshe,"PhD Student of  Computing and Digital Technologies, Staffordshire University",research.staffs.ac.uk,10,Virtual Museums | User profiling | and Semiotics,https://scholar.google.com/citations?hl=en&user=KQLQnrQAAAAJ
Sarah Watson,"Senior Lecturer in Policing, Staffordshire University",staffs.ac.uk,10,Firearms crime/control | mass shootings | armed violence,https://scholar.google.com/citations?hl=en&user=Bjc0udoAAAAJ
Amanda Turner,Staffordshire university,staffs.ac.uk,10,Incidental Learning | professional identity | education,https://scholar.google.com/citations?hl=en&user=Cloln0wAAAAJ
Michael Branthwaite,"Senior Lecture, Staffordshire University, UK",staffs.ac.uk,8,Art | Contemporary Art | Collaboration | Memory Studies | Holocaust,https://scholar.google.com/citations?hl=en&user=ZbCMpXAAAAAJ
Ema Talam,Staffordshire University,staffs.ac.uk,8,Economics | Productivity | Economics of innovation,https://scholar.google.com/citations?hl=en&user=jhy23OoAAAAJ
Seyed-Ali Sadegh-Zadeh,"Assistant Professor in Artificial Intelligence, Staffordshire University",bristol.ac.uk,6,Artificial Intelligence | Machine Learning | Intelligent Systems | Computational Neuroscience | Brain Dynamics,https://scholar.google.com/citations?hl=en&user=4wfNEBMAAAAJ
