Zhou Fang,Claremont Graduate University,cgu.edu,6,Behavioral Economics | Economics of Happiness,https://scholar.google.com/citations?hl=en&user=DnEAiB0AAAAJ
Shanshan zhang,Claremont Graduate University,cgu.edu,6,Behavioral Economics,https://scholar.google.com/citations?hl=en&user=cQtaSccAAAAJ
Gia DeMichele,Claremont Graduate University,cgu.edu,5,Peer Accountability | Preventable Errors | Healthcare,https://scholar.google.com/citations?hl=en&user=iqvZZC4AAAAJ
Aisha Najera Chesler,"Graduate Student, Claremont Graduate University",cgu.edu,4,Applied Mathematics | Modeling | Mathematical Biology | Mathematics,https://scholar.google.com/citations?hl=en&user=XgrlSBQAAAAJ
"Laurie Addison, EdD","Claremont Graduate University, Pepperdine University",cgu.edu,4,Positive Leadership | Positive Psychology | Positive Organizational Psychology | Appreciative Inquiry,https://scholar.google.com/citations?hl=en&user=yfaaH1MAAAAJ
Tyler Shapland,"Doctoral Student, Claremont Graduate University",cgu.edu,4,Cognitive Psychology,https://scholar.google.com/citations?hl=en&user=m_Sz2dAAAAAJ
James Riechel,"… , Center for Information Systems & Technology (CISAT), Claremont Graduate University",cgu.edu,4,gis | algorithms | artificial intelligence,https://scholar.google.com/citations?hl=en&user=zQZrYscAAAAJ
Kelsey Procter Finley,"Research Associate, Claremont Graduate University",cgu.edu,3,Positive Psychology | Developmental Psychology | Successful Aging | Aesthetic Experiences | Creativity,https://scholar.google.com/citations?hl=en&user=1P0RxREAAAAJ
Ana Ortiz Salazar,Claremont Graduate University,cgu.edu,3,Not Mentioned,https://scholar.google.com/citations?hl=en&user=B9OxoDQAAAAJ
Nicholas Stowell,Claremont Graduate University,cgu.edu,3,world politics | computational analytics,https://scholar.google.com/citations?hl=en&user=jHoLJsEAAAAJ
Jayant rao,Claremont Graduate University,cgu.edu,2,Economics | Finance,https://scholar.google.com/citations?hl=en&user=uAx4-5wAAAAJ
Patrick Ward,Claremont Graduate University,cgu.edu,2,Information Systems and Technology,https://scholar.google.com/citations?hl=en&user=n2WcBlQAAAAJ
Amiri Mahnzili,Claremont Graduate University,cgu.edu,2,Indigenous Afrikan knowledge production | critical pedagogy & Pan Afrikanist,https://scholar.google.com/citations?hl=en&user=XN5Zha0AAAAJ
Chengcheng zhang,Claremont Graduate University,cgu.edu,2,Economics | Healthcare,https://scholar.google.com/citations?hl=en&user=CzjSS0wAAAAJ
Yuzhu Zeng,Claremont Graduate University,cgu.edu,2,Political capacity | Migration | Government performance | International Studies and Comparative …,https://scholar.google.com/citations?hl=en&user=suuIVZoAAAAJ
Alyssa Birnbaum,Claremont Graduate University,cgu.edu,2,Not Mentioned,https://scholar.google.com/citations?hl=en&user=vEvxjiAAAAAJ
Bergsveinn Ólafsson,"PhD student, Claremont Graduate University",beggiolafs.com,2,meaning in life | meaningful work | positive psychology | coaching psychology,https://scholar.google.com/citations?hl=en&user=-PQ15wUAAAAJ
Pei-Shi LIN (林沛熙),Claremont Graduate University,cgu.edu,1,Political Philosophy | American Politics | Game-Theoretical Analysis | Systematic Review,https://scholar.google.com/citations?hl=en&user=nG9gZ9EAAAAJ
Kevin Riel,Claremont Graduate University,cgu.edu,1,Modernism | Creative Writing | American Literature | Poetry,https://scholar.google.com/citations?hl=en&user=y2fYavkAAAAJ
Shelby D. Lamar,Claremont Graduate University,cgu.edu,1,Religion,https://scholar.google.com/citations?hl=en&user=XBTn5YoAAAAJ
Ryan J. Cummins,Claremont Graduate University,cgu.edu,1,Public Policy | Education Policy | American Government,https://scholar.google.com/citations?hl=en&user=1ICF8egAAAAJ
Jaymes Paolo Rombaoa,"PhD Student, Claremont Graduate University",cgu.edu,1,positive psychology | well-being | emerging adults | emotions | mindfulness,https://scholar.google.com/citations?hl=en&user=0C7sOjEAAAAJ
Sean H. Merritt,"Economics PhD Student, Claremont Graduate University",cgu.edu,1,network analysis | machine learning | natural language processing | computational social science,https://scholar.google.com/citations?hl=en&user=UriNj4YAAAAJ
Jingjing An,Claremont Graduate University,cgu.edu,1,Not Mentioned,https://scholar.google.com/citations?hl=en&user=cjhaYAQAAAAJ
Ryan Patel,"Senior Fellow, Drucker School of Management, Claremont Graduate University",cgu.edu,1,Leadership | Business | Technology | Innovation | Entrepreneurship,https://scholar.google.com/citations?hl=en&user=p9guH2AAAAAJ
Melissa Soto,Claremont Graduate University,cgu.edu,1,Not Mentioned,https://scholar.google.com/citations?hl=en&user=mTV64l8AAAAJ
Agnieszka Rykaczewska,"Claremont Graduate School, Graduate student",cgu.edu,Not Mentioned,Evaluation | Education | Adolescents and Young Adults | Resiliency | Implementation Science,https://scholar.google.com/citations?hl=en&user=eQMOBYwAAAAJ
joanne adeyemi,Claremont Graduate University,cgu.edu,Not Mentioned,IS | health informatics | sms | Mobile health | GIS,https://scholar.google.com/citations?hl=en&user=VROOA4gAAAAJ
Saeed Qadir,CLAREMONT GRADUATE UNIVERSITY,ALUMNI.CGU.EDU,Not Mentioned,INTERNATIONAL TRADE AND PUBLIC …,https://scholar.google.com/citations?hl=en&user=aeH7MigAAAAJ
Julianne Johnson,"… Professor, History College of the Canyons and PhD Candidate, History, Claremont Graduate",canyons.edu,Not Mentioned,Hollywood History | American Studies | Hearst,https://scholar.google.com/citations?hl=en&user=J38tig8AAAAJ
Vladimir Delengov,PhD student at Claremont Graduate University,cgu.edu,Not Mentioned,Partial Differential Equations and Analysis | Numerical Methods for PDEs | Differential Operators on Manifolds | Radial Basis Funct,https://scholar.google.com/citations?hl=en&user=ccf0wCgAAAAJ
Alexander Specht,Claremont Graduate University,gmu.edu,Not Mentioned,Not Mentioned,https://scholar.google.com/citations?hl=en&user=UUNF5PwAAAAJ
Jovita Murillo-León,"Charles Drew University, Claremont Graduate University,",cdrewu.edu,Not Mentioned,Public Health | Gentrification | Mental Health | Stigma | Community Based Research,https://scholar.google.com/citations?hl=en&user=Wl19-Z4AAAAJ
Joseph Immormino,Claremont Graduate University,cgu.edu,Not Mentioned,Disaster Recovery | Political Capacity | Decision Theory | Complexity Theory | Applied Methodologies,https://scholar.google.com/citations?hl=en&user=S7fEUykAAAAJ
Amin Nash,Claremont Graduate University,cgu.edu,Not Mentioned,American Literature | Arab American Literature | Muslim American Literature | Literary Theory | Critical Theory,https://scholar.google.com/citations?hl=en&user=SH_SBAkAAAAJ
Anthony Peña,Claremont Graduate University,cgu.edu,Not Mentioned,Critical Pedagogy | STEM Education | STEM Curriculum | Alternative Education,https://scholar.google.com/citations?hl=en&user=Z3D0yzMAAAAJ
William Wagner,Claremont Graduate University,cgu.edu,Not Mentioned,AI | GIS | Qualitative Reasoning | Quantitative Reasoning | Robotics,https://scholar.google.com/citations?hl=en&user=cIaRXmUAAAAJ
Victor Kilanko,Claremont Graduate University,cgu.edu,Not Mentioned,Development Economics | Artificial Intelligence | Policy,https://scholar.google.com/citations?hl=en&user=JUtPoU8AAAAJ
Levon Ghanimian,"… of Community Engaged Education and Social Change, Claremont Graduate University",cgu.edu,Not Mentioned,Armenian studies | settler colonialism | decolonizing education | Indigenous methodologies | diasporic education,https://scholar.google.com/citations?hl=en&user=DeOKCocAAAAJ
Jasmine Zavala,Claremont Graduate University,cgu.edu,Not Mentioned,Not Mentioned,https://scholar.google.com/citations?hl=en&user=0ry6_hYAAAAJ
Suzette M Love,"Graduate Student, Claremont Graduate University",cgu.edu,Not Mentioned,Teacher Education | Equity in Education | African American Culture | International Politics and Policy,https://scholar.google.com/citations?hl=en&user=zYCnNAQAAAAJ
Eve Thullen,PhD Claremont Graduate University,cgu.edu,Not Mentioned,SNA | NLP | DATA Science,https://scholar.google.com/citations?hl=en&user=ypcGNfsAAAAJ
Steve Flores,Claremont Graduate University,cgu.edu,Not Mentioned,Higher Education,https://scholar.google.com/citations?hl=en&user=A8I2XFkAAAAJ
Minh Pham,Claremont Graduate University,cgu.edu,Not Mentioned,Economics | Behavioral Economics | Econometrics,https://scholar.google.com/citations?hl=en&user=h9Ri9bgAAAAJ
Ajit Singh Mann,"Quality of Life Research Center, Claremont Graduate University",cgu.edu,Not Mentioned,Not Mentioned,https://scholar.google.com/citations?hl=en&user=peQSk44AAAAJ
Adrienne Domasin,"PhD(c), Claremont Graduate University",cgu.edu,Not Mentioned,Game Studies | Gamification,https://scholar.google.com/citations?hl=en&user=_LOQAjYAAAAJ
Cecelia Dotzler,"PhD Student and Lecturer, Claremont Graduate University",cgu.edu,Not Mentioned,inclusion | diversity training | job crafting | appreciative inquiry | positive organizational scholarship,https://scholar.google.com/citations?hl=en&user=SukxSPQAAAAJ
Joseph Santhosh,"Data Scientist in Information Systems, Claremont Graduate University",cgu.edu,Not Mentioned,Autonomous entity | Artificial Intelligence | Human Computer Interface | Natural Language Processing.,https://scholar.google.com/citations?hl=en&user=OIm04hQAAAAJ
"Kathryn Hsieh, Ph.D.",Claremont Graduate University,cgu.edu,Not Mentioned,Higher Education,https://scholar.google.com/citations?hl=en&user=OMHVeRoAAAAJ
Abdurraouf Elakder,Claremont Graduate University,cgu.edu,Not Mentioned,Political Science,https://scholar.google.com/citations?hl=en&user=86DvVecAAAAJ
Ahmed Aljarba,Claremont Graduate University,cgu.edu,Not Mentioned,Economics,https://scholar.google.com/citations?hl=en&user=IPvdIu8AAAAJ
